regional,codigo_regional,distrito,distrito_id,uf,cidade,codigo_ibge,latitude,longitude,area_soja_ha
CENTRO SOJA,CESO,SAO PAULO-SOJA/ICS,sao_paulo_soja_ics,SP,VARGEM GRANDE DO SUL,3556404,-21.8322,-46.8913,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,ARAGUARI,3103504,-18.6456,-48.1934,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,ARAXÁ,3104007,-19.5902,-46.9438,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,CAMPO FLORIDO,3111408,-19.7631,-48.5716,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,CAPINÓPOLIS,3112604,-18.6862,-49.5706,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,CENTRALINA,3115805,-18.5852,-49.2014,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,CONCEIÇÃO DAS ALAGOAS,3117306,-19.9172,-48.3839,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,CONQUISTA,3118205,-19.9312,-47.5492,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,FRUTAL,3127107,-20.0259,-48.9355,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,IRAÍ DE MINAS,3131604,-18.9819,-47.461,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,ITUIUTABA,3134202,-18.9772,-49.4639,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,NOVA PONTE,3145000,-19.1461,-47.6779,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,PEDRINÓPOLIS,3149200,-19.2241,-47.4579,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,PIRAJUBA,3150703,-19.9092,-48.7027,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,PLANURA,3151602,-20.1376,-48.7,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,PRATA,3152808,-19.3086,-48.9276,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,SACRAMENTO,3156908,-19.8622,-47.4508,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,SANTA JULIANA,3157708,-19.3108,-47.5322,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,SÃO FRANCISCO DE SALES,3161304,-19.8611,-49.7727,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,TUPACIGUARA,3169604,-18.5866,-48.6985,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,UBERABA,3170107,-19.7472,-47.9381,
CENTRO SOJA,CESO,UBERLANDIA-SOJA/ICS,uberlandia_soja_ics,MG,UBERLÂNDIA,3170206,-18.9141,-48.2749,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,ALTO PARNAÍBA,2100501,-9.10273,-45.9303,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,ANAPURUS,2100808,-3.67577,-43.1014,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,BALSAS,2101400,-7.53214,-46.0372,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,CAXIAS,2103000,-4.86505,-43.3617,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,CHAPADINHA,2103208,-3.73875,-43.3538,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,COLINAS,2103505,-6.03199,-44.2543,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,GRAJAÚ,2104800,-5.81367,-46.1462,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,LORETO,2106102,-7.08111,-45.1451,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,MATA ROMA,2106409,-3.62035,-43.1112,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,RIACHÃO,2109502,-7.35819,-46.6225,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,SAMBAÍBA,2109700,-7.13447,-45.3515,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,SÃO DOMINGOS DO AZEITÃO,2110658,-6.81471,-44.6509,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,SÃO LUÍS,2111300,-2.53874,-44.2825,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,TASSO FRAGOSO,2112001,-8.4662,-45.7536,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,MA,ZÉ DOCA,2114007,-3.27014,-45.6553,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PB,BOM JESUS,2502201,-6.81601,-38.6453,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PB,RIACHÃO,2512747,-6.54269,-35.661,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PE,SANTA FILOMENA,2612554,-8.16688,-40.6079,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PI,BAIXA GRANDE DO RIBEIRO,2201150,-7.84903,-45.219,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PI,BOM JESUS,2201903,-9.07124,-44.359,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PI,CURRAIS,2203230,-9.01175,-44.4062,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PI,MONTE ALEGRE DO PIAUÍ,2206605,-9.75364,-45.3037,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PI,RIBEIRO GONÇALVES,2208908,-7.55651,-45.2447,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PI,SANTA FILOMENA,2209203,-9.11228,-45.9116,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,PI,URUÇUÍ,2211209,-7.23944,-44.5577,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,RN,BOM JESUS,2401701,-5.98648,-35.5792,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,SE,FREI PAULO,2802304,-10.5513,-37.5279,
CERL SOJA,CERL,BALSAS-SOJA/ICS,balsas_soja_ics,TO,CAMPOS LINDOS,1703842,-7.98956,-46.8645,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,DF,BRASÍLIA,5300108,-15.7795,-47.9297,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,GO,ÁGUA FRIA DE GOIÁS,5200175,-14.9778,-47.7823,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,GO,CABECEIRAS,5204003,-15.7995,-46.9265,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,GO,FORMOSA,5208004,-15.54,-47.337,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,GO,LUZIÂNIA,5212501,-16.253,-47.95,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,GO,PADRE BERNARDO,5215603,-15.1605,-48.2833,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,GO,PLANALTINA,5217609,-15.452,-47.6089,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,GO,SÃO JOÃO D'ALIANÇA,5220009,-14.7048,-47.5228,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,MG,BURITIS,3109303,-15.6218,-46.4221,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,MG,CHAPADA GAÚCHA,3116159,-15.3014,-45.6116,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,MG,FORMOSO,3126208,-14.9446,-46.2371,
CERL SOJA,CERL,FORMOSA-SOJA/ICS,formosa_soja_ics,MG,UNAÍ,3170404,-16.3592,-46.9022,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,ACREÚNA,5200134,-17.396,-50.3749,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,ANÁPOLIS,5201108,-16.3281,-48.953,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,APARECIDA DE GOIÂNIA,5201405,-16.8198,-49.2469,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,BONÓPOLIS,5203575,-13.6329,-49.8106,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,COCALZINHO DE GOIÁS,5205513,-15.7914,-48.7747,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,EDÉIA,5207402,-17.3406,-49.9295,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,FIRMINÓPOLIS,5207808,-16.5778,-50.304,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,GOIÂNIA,5208707,-16.6864,-49.2643,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,INDIARA,5209952,-17.1387,-49.9862,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,INHUMAS,5210000,-16.3611,-49.5001,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,MONTES CLAROS DE GOIÁS,5213707,-16.0059,-51.3979,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,NIQUELÂNDIA,5214606,-14.4662,-48.4599,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,NOVA CRIXÁS,5214838,-14.0957,-50.33,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,NOVO PLANALTO,5215256,-13.2424,-49.506,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,PALMEIRAS DE GOIÁS,5215702,-16.8044,-49.924,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,PALMINÓPOLIS,5215900,-16.7924,-50.1652,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,PARAÚNA,5216403,-16.9463,-50.4484,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,PORANGATU,5218003,-13.4391,-49.1503,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,SÃO JOÃO DA PARAÚNA,5220058,-16.8126,-50.4092,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,SÃO MIGUEL DO ARAGUAIA,5220207,-13.2731,-50.1634,
CERL SOJA,CERL,GOIANIA-SOJA/ICS,goiania_soja_ics,GO,URUAÇU,5221601,-14.5238,-49.1396,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,BELA VISTA DE GOIÁS,5203302,-16.9693,-48.9513,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,BOM JESUS DE GOIÁS,5203500,-18.2173,-49.74,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,CACHOEIRA DOURADA,5204250,-18.4859,-49.4766,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,CALDAS NOVAS,5204508,-17.7441,-48.6246,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,CASTELÂNDIA,5205059,-18.0921,-50.203,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,EDEALINA,5207352,-17.4239,-49.6644,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,GOIATUBA,5209101,-18.0105,-49.3658,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,HIDROLÂNDIA,5209705,-16.9626,-49.2265,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,INACIOLÂNDIA,5209937,-18.4869,-49.9888,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,ITUMBIARA,5211503,-18.4093,-49.2158,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,JOVIÂNIA,5212105,-17.802,-49.6197,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,MORRINHOS,5213806,-17.7334,-49.1059,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,PANAMÁ,5216007,-18.1783,-49.355,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,PIRACANJUBA,5217104,-17.302,-49.017,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,PONTALINA,5217708,-17.5225,-49.4489,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,PORTEIRÃO,5218052,-17.8143,-50.1653,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,SILVÂNIA,5220603,-16.66,-48.6083,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,VIANÓPOLIS,5222005,-16.7405,-48.5159,
CERL SOJA,CERL,GOIATUBA-SOJA/ICS,goiatuba_soja_ics,GO,VICENTINÓPOLIS,5222054,-17.7322,-49.8047,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,AP,MACAPÁ,1600303,0.034934,-51.0694,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,MA,AÇAILÂNDIA,2100055,-4.94714,-47.5004,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,MA,BURITICUPU,2102325,-4.32375,-46.4409,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,MA,IMPERATRIZ,2105302,-5.51847,-47.4777,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,MA,ITINGA DO MARANHÃO,2105427,-4.45293,-47.5235,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,MA,PORTO FRANCO,2109007,-6.34149,-47.3962,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,BARCARENA,1501303,-1.51187,-48.6195,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,BREU BRANCO,1501782,-3.77191,-49.5735,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,CONCEIÇÃO DO ARAGUAIA,1502707,-8.26136,-49.2689,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,DOM ELISEU,1502939,-4.19944,-47.8245,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,ITAITUBA,1503606,-4.2667,-55.9926,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,MOJU,1504703,-1.88993,-48.7668,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,PARAGOMINAS,1505502,-3.00212,-47.3527,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,REDENÇÃO,1506138,-8.02529,-50.0317,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,RONDON DO PARÁ,1506187,-4.77793,-48.067,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,SANTA MARIA DAS BARREIRAS,1506583,-8.85784,-49.7215,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,SANTANA DO ARAGUAIA,1506708,-9.3281,-50.35,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,SANTARÉM,1506807,-2.43849,-54.6996,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,SÃO FÉLIX DO XINGU,1507300,-6.64254,-51.9904,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,TAILÂNDIA,1507953,-2.94584,-48.9489,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,PA,ULIANÓPOLIS,1508126,-3.75007,-47.4892,
CERL SOJA,CERL,IMPERATRIZ-SOJA,imperatriz_soja,RR,BOA VISTA,1400100,2.82384,-60.6753,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,GO,CHAPADÃO DO CÉU,5205471,-18.4073,-52.549,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,GO,JATAÍ,5211909,-17.8784,-51.7204,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,GO,MINEIROS,5213103,-17.5654,-52.5537,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,GO,PEROLÂNDIA,5216452,-17.5258,-52.065,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,GO,PORTELÂNDIA,5218102,-17.3554,-52.6799,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,GO,SÃO SIMÃO,5220405,-18.996,-50.547,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,GO,SERRANÓPOLIS,5220504,-18.3067,-51.9586,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,MS,CHAPADÃO DO SUL,5002951,-18.788,-52.6263,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,MS,COSTA RICA,5003256,-18.5432,-53.1287,
CERL SOJA,CERL,JATAI-SOJA,jatai_soja,MS,PARAÍSO DAS ÁGUAS,5006275,-19.0216,-53.0116,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,BARREIRAS,2903201,-12.1439,-44.9968,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,CORRENTINA,2909307,-13.3477,-44.6333,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,FORMOSA DO RIO PRETO,2911105,-11.0328,-45.193,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,IRAQUARA,2914406,-12.2429,-41.6155,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,JABORANDI,2917359,-13.6071,-44.4255,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,LUÍS EDUARDO MAGALHÃES,2919553,-12.0956,-45.7866,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,MORRO DO CHAPÉU,2921708,-11.5488,-41.1565,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,RIACHÃO DAS NEVES,2926202,-11.7508,-44.9143,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,BA,SÃO DESIDÉRIO,2928901,-12.3572,-44.9769,
CERL SOJA,CERL,LUIS E MAG-SOJA/ICS,luis_e_mag_soja_ics,PI,CORRENTE,2202901,-10.4333,-45.1633,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,ALVORADA,1700707,-12.4785,-49.1249,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,BREJINHO DE NAZARÉ,1703701,-11.0058,-48.5683,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,CARIRI DO TOCANTINS,1703867,-11.8881,-49.1609,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,CASEARA,1703909,-9.27612,-49.9521,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,COLINAS DO TOCANTINS,1705508,-8.05764,-48.4757,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,CRIXÁS DO TOCANTINS,1706258,-11.0994,-48.9152,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,DIVINÓPOLIS DO TOCANTINS,1707108,-9.80018,-49.2169,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,DOIS IRMÃOS DO TOCANTINS,1707207,-9.25534,-49.0638,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,FÁTIMA,1707553,-10.7603,-48.9076,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,FIGUEIRÓPOLIS,1707652,-12.1312,-49.1748,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,FORMOSO DO ARAGUAIA,1708205,-11.7976,-49.5316,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,GUARAÍ,1709302,-8.83543,-48.5114,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,GURUPI,1709500,-11.7279,-49.068,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,LAGOA DA CONFUSÃO,1711902,-10.7906,-49.6199,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,MARIANÓPOLIS DO TOCANTINS,1712504,-9.79377,-49.6553,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,MIRANORTE,1713304,-9.52907,-48.5922,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,PALMAS,1721000,-10.24,-48.3558,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,PALMEIRANTE,1715705,-7.84786,-47.9242,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,PARAÍSO DO TOCANTINS,1716109,-10.175,-48.8823,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,PEDRO AFONSO,1716505,-8.97034,-48.1729,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,PEIXE,1716604,-12.0254,-48.5395,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,PORTO NACIONAL,1718204,-10.7027,-48.408,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,SANTA ROSA DO TOCANTINS,1718907,-11.4474,-48.1216,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,SILVANÓPOLIS,1720655,-11.1471,-48.1694,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,TABOCÃO,1708254,-9.05611,-48.5206,
CERL SOJA,CERL,PALMAS-SOJA/ICS,palmas_soja_ics,TO,TUPIRAMA,1721257,-8.97168,-48.1883,
CERL SOJA,CERL,RIO VERDE-SOJA/ICS,rio_verde_soja_ics,GO,CAIAPÔNIA,5204409,-16.9539,-51.8091,
CERL SOJA,CERL,RIO VERDE-SOJA/ICS,rio_verde_soja_ics,GO,DOVERLÂNDIA,5207253,-16.7188,-52.3189,
CERL SOJA,CERL,RIO VERDE-SOJA/ICS,rio_verde_soja_ics,GO,IPORÁ,5210208,-16.4398,-51.118,
CERL SOJA,CERL,RIO VERDE-SOJA/ICS,rio_verde_soja_ics,GO,MONTIVIDIU,5213756,-17.4439,-51.1728,
CERL SOJA,CERL,RIO VERDE-SOJA/ICS,rio_verde_soja_ics,GO,PIRANHAS,5217203,-16.4258,-51.8235,
CERL SOJA,CERL,RIO VERDE-SOJA/ICS,rio_verde_soja_ics,GO,RIO VERDE,5218805,-17.7923,-50.9192,
CERL SOJA,CERL,RIO VERDE-SOJA/ICS,rio_verde_soja_ics,GO,SANTA HELENA DE GOIÁS,5219308,-17.8115,-50.5977,
CERL SOJA,CERL,RIO VERDE-SOJA/ICS,rio_verde_soja_ics,GO,SANTO ANTÔNIO DA BARRA,5219712,-17.5585,-50.6345,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,BANDEIRANTES,5001508,-19.9275,-54.3585,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,BONITO,5002209,-21.1261,-56.4836,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,CAMAPUÃ,5002605,-19.5347,-54.0431,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,CAMPO GRANDE,5002704,-20.4486,-54.6295,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,COXIM,5003306,-18.5013,-54.751,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,JARDIM,5005004,-21.4799,-56.1489,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,MARACAJU,5005400,-21.6105,-55.1678,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,NOVA ALVORADA DO SUL,5006002,-21.4657,-54.3825,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,PEDRO GOMES,5006408,-18.0996,-54.5507,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,RIBAS DO RIO PARDO,5007109,-20.4445,-53.7588,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,RIO BRILHANTE,5007208,-21.8033,-54.5427,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,SÃO GABRIEL DO OESTE,5007695,-19.3889,-54.5507,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,SIDROLÂNDIA,5007901,-20.9302,-54.9692,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,SONORA,5007935,-17.5698,-54.7551,
CERO SOJA,CERO,CAMPO GRANDE-SOJA/ICS,campo_grande_soja_ics,MS,TRÊS LAGOAS,5008305,-20.7849,-51.7007,
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,DIAMANTINO,5103502,-14.4037,-56.4366,
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,NORTELÂNDIA,5106000,-14.454,-56.7945,
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,NOVA MARINGÁ,5108907,-13.0136,-57.0908,
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,NOVA MUTUM,5106224,-13.8374,-56.0743,
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,SANTA RITA DO TRIVELATO,5107768,-13.8146,-55.2706,
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,SÃO JOSÉ DO RIO CLARO,5107305,-13.4398,-56.7218,
CERO SOJA,CERO,CUIABA-SOJA,cuiaba_soja,MT,TANGARÁ DA SERRA,5107958,-14.6229,-57.4933,
